Season,Team,Lg,Salary
1990-91,Denver Nuggets,NBA,"$565,000"
1991-92,Denver Nuggets,NBA,"$565,000"
1992-93,Denver Nuggets,NBA,"$565,180"
1993-94,Orlando Magic,NBA,"$565,000"
1994-95,Orlando Magic,NBA,"$200,000"
Career,(may be incomplete),,"$2,460,180"
