Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1989-90,23,DEN,NBA,SG,79,4,1326,8.6,17.7,0.486,0,0.5,0,8.6,17.2,0.5,4.5,6,0.747,1.7,3.5,5.2,4,1.9,0.4,3.3,5,21.6,NA,103,108
1990-91,24,DEN,NBA,SG,29,25,860,8.2,18.6,0.439,0.7,2.3,0.298,7.5,16.3,0.459,2.9,3.4,0.855,2.4,3.1,5.5,3.5,2.3,0.4,1.6,3.2,19.9,NA,109,116
1991-92,25,DEN,NBA,SG,68,10,1176,7.2,15.6,0.46,0,0.4,0.111,7.1,15.2,0.469,4.1,4.9,0.839,1.5,3.4,4.9,3.1,1.8,0.5,3,5.4,18.5,NA,104,111
1992-93,26,DEN,NBA,SG,48,12,752,7.9,17.7,0.449,0.1,0.4,0.333,7.8,17.3,0.452,5.2,6.5,0.794,2.2,4.3,6.5,3.3,1.8,0.7,3.1,3.8,21.2,NA,104,108
1993-94,27,TOT,NBA,SG,13,0,126,7.8,20,0.392,0.8,0.8,1,7.1,19.2,0.367,6.3,9.8,0.64,3.1,5.5,8.6,4.3,2.7,0.4,2,6.3,22.7,NA,105,107
1993-94,27,ORL,NBA,SG,4,0,20,10.1,22.7,0.444,0,0,NA,10.1,22.7,0.444,0,0,NA,7.6,2.5,10.1,5,5,0,5,7.6,20.2,NA,94,104
1993-94,27,GSW,NBA,SG,5,0,58,8.4,23.4,0.357,1.7,1.7,1,6.7,21.7,0.308,7.5,9.2,0.818,2.5,5.8,8.4,2.5,0,0,0,7.5,25.9,NA,115,112
1993-94,27,BOS,NBA,SG,4,0,48,6.3,14.6,0.429,0,0,NA,6.3,14.6,0.429,7.3,14.6,0.5,2.1,6.3,8.4,6.3,5.2,1,3.1,4.2,19.9,NA,98,101
Career,NA,,NBA,,237,51,4240,8,17.4,0.46,0.2,0.8,0.244,7.8,16.5,0.471,4.2,5.3,0.789,1.9,3.6,5.5,3.5,1.9,0.5,2.8,4.5,20.4,NA,105,111
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DEN,NBA,,224,51,4114,8,17.3,0.462,0.2,0.9,0.224,7.8,16.4,0.474,4.1,5.2,0.797,1.9,3.5,5.4,3.5,1.9,0.5,2.8,4.5,20.3,NA,105,111
1 season,NA,GSW,NBA,,5,0,58,8.4,23.4,0.357,1.7,1.7,1,6.7,21.7,0.308,7.5,9.2,0.818,2.5,5.8,8.4,2.5,0,0,0,7.5,25.9,NA,115,112
1 season,NA,BOS,NBA,,4,0,48,6.3,14.6,0.429,0,0,NA,6.3,14.6,0.429,7.3,14.6,0.5,2.1,6.3,8.4,6.3,5.2,1,3.1,4.2,19.9,NA,98,101
1 season,NA,ORL,NBA,,4,0,20,10.1,22.7,0.444,0,0,NA,10.1,22.7,0.444,0,0,NA,7.6,2.5,10.1,5,5,0,5,7.6,20.2,NA,94,104
