Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1970-71,22,NYA,ABA,SG,47,NA,494,3.4,7.9,0.422,0,0,NA,3.4,7.9,0.422,3.8,4.9,0.776,1.5,1.8,3.3,3.4,3.3,5.3,10.5
Career,NA,,ABA,,47,NA,494,3.4,7.9,0.422,0,0,NA,3.4,7.9,0.422,3.8,4.9,0.776,1.5,1.8,3.3,3.4,3.3,5.3,10.5
