,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1989-90,20,SEA,NBA,,10,15,1,2,10,15,7,8,6,7,10,3,3,4,5,6,20,18.9
1990-91,21,SEA,NBA,,13,21,1,2,13,20,9,13,8,12,17,5,5,10,7,6,31,28.7
1991-92,22,SEA,NBA,,12,23,0,1,12,23,14,17,10,15,21,5,4,5,7,6,27,26.0
1992-93,23,SEA,NBA,,13,23,0,1,13,23,11,12,10,13,20,7,5,6,7,6,35,35.0
1993-94,24,SEA,NBA,,12,22,1,1,12,22,14,19,9,16,19,12,6,7,7,6,32,33.1
1994-95,25,SEA,NBA,,12,21,1,1,12,21,20,22,9,14,19,6,5,6,7,6,42,36.6
1995-96,26,SEA,NBA,,12,21,1,2,12,20,12,16,10,17,22,9,3,6,9,6,32,32.8
1996-97,27,SEA,NBA,49:37,14,23,2,3,14,23,15,18,10,13,18,7,5,4,7,6,34,27.6
1997-98,28,CLE,NBA,45:25,13,27,1,1,13,27,12,17,7,14,20,8,4,5,10,6,31,25.9
1998-99,29,CLE,NBA,45:01,14,29,1,1,14,29,15,17,9,11,17,7,3,4,8,6,32,28.0
1999-00,30,CLE,NBA,44:18,15,24,1,1,15,24,17,18,8,12,15,5,7,5,8,6,36,28.5
2000-01,31,POR,NBA,30:16,7,17,2,2,7,17,7,9,7,9,14,5,5,3,6,6,21,19.1
2001-02,32,POR,NBA,42:37,8,20,0,1,8,19,6,8,9,13,16,5,3,3,5,6,21,19.6
2002-03,33,ORL,NBA,34:47,7,15,0,1,7,15,9,9,8,10,14,3,4,4,4,6,22,21.5
Career,,,,49:37,15,29,2,3,15,29,20,22,10,17,22,12,7,10,10,6,42,36.6
8 Seasons,,SEA,NBA,49:37,14,23,2,3,14,23,20,22,10,17,22,12,6,10,9,6,42,36.6
3 Seasons,,CLE,NBA,45:25,15,29,1,1,15,29,17,18,9,14,20,8,7,5,10,6,36,28.5
2 Seasons,,POR,NBA,42:37,8,20,2,2,8,19,7,9,9,13,16,5,5,3,6,6,21,19.6
1 Season,,ORL,NBA,34:47,7,15,0,1,7,15,9,9,8,10,14,3,4,4,4,6,22,21.5
