,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,32,POR,NBA,PF,3,35,.286,10.9,1.000,.286,.143,.143,.429,.000,.286,.000,1.000,1.000,.000,,1.000,.000,0,,,,0,0
2002-03,33,ORL,NBA,C,7,72,.381,12.6,1.000,.286,.048,.048,.619,.000,.381,.667,.000,.000,.308,,.875,.095,2,,,,0,0
Career,,,NBA,,10,107,.357,12.2,1.000,.286,.071,.071,.571,.000,.357,.500,.500,.500,.250,,.900,.071,2,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,ORL,NBA,,7,72,.381,12.6,1.000,.286,.048,.048,.619,.000,.381,.667,.000,.000,.308,,.875,.095,2,,,,0,0
1 season,,POR,NBA,,3,35,.286,10.9,1.000,.286,.143,.143,.429,.000,.286,.000,1.000,1.000,.000,,1.000,.000,0,,,,0,0
