,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,33,SEA,NBA,PG,5,207,.425,12.3,.858,.151,.264,.208,.236,.142,.451,.625,.357,.273,.600,.267,.366,.000,0,.750,.200,.333,0,0
2002-03,34,MIL,NBA,PG,6,251,.429,8.9,.866,.420,.161,.179,.107,.134,.485,.532,.389,.500,.417,.067,.234,.000,0,1.000,.000,,0,0
2003-04,35,LAL,NBA,PG,22,772,.366,12.0,.699,.317,.161,.108,.113,.301,.415,.627,.300,.200,.190,.250,.630,.000,0,1.000,.232,.154,0,0
2004-05,36,BOS,NBA,PG,7,239,.446,8.7,.811,.419,.270,.081,.041,.189,.533,.613,.400,.500,.667,.071,.406,.000,0,1.000,.214,.000,0,0
2005-06,37,MIA,NBA,PG,23,560,.422,16.5,.500,.207,.086,.121,.086,.500,.552,.667,.500,.500,.400,.293,.219,.000,0,1.000,.379,.364,1,0
2006-07,38,MIA,NBA,PG,2,32,.000,15.7,.667,.000,.333,.333,.000,.333,.000,,.000,.000,,.000,,.000,0,,1.000,.000,0,0
Career,,,NBA,,65,2061,.407,12.0,.734,.296,.179,.139,.119,.266,.470,.605,.364,.361,.423,.233,.388,.000,0,.973,.264,.262,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIA,NBA,,25,592,.412,16.5,.504,.202,.092,.126,.084,.496,.533,.667,.455,.467,.400,.288,.219,.000,0,1.000,.390,.348,1,0
1 season,,LAL,NBA,,22,772,.366,12.0,.699,.317,.161,.108,.113,.301,.415,.627,.300,.200,.190,.250,.630,.000,0,1.000,.232,.154,0,0
1 season,,BOS,NBA,,7,239,.446,8.7,.811,.419,.270,.081,.041,.189,.533,.613,.400,.500,.667,.071,.406,.000,0,1.000,.214,.000,0,0
1 season,,MIL,NBA,,6,251,.429,8.9,.866,.420,.161,.179,.107,.134,.485,.532,.389,.500,.417,.067,.234,.000,0,1.000,.000,,0,0
1 season,,SEA,NBA,,5,207,.425,12.3,.858,.151,.264,.208,.236,.142,.451,.625,.357,.273,.600,.267,.366,.000,0,.750,.200,.333,0,0
