Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,22,SEA,NBA,PG,5,5,27,2.2,5.4,0.407,0,0.2,0,2.2,5.2,0.423,0.407,0.4,0.4,1,1,1.6,2.6,6.4,1.6,0.2,1.8,3.2,4.8
1991-92,23,SEA,NBA,PG,8,8,27.6,3.4,7.3,0.466,0,0.3,0,3.4,7,0.482,0.466,0.9,1.5,0.583,0.8,1.9,2.6,4.8,1,0.3,1.3,3.3,7.6
1992-93,24,SEA,NBA,PG,19,19,31.8,5.5,12.4,0.443,0.1,0.3,0.167,5.4,12.1,0.45,0.445,1.3,1.9,0.676,1.2,2.2,3.3,3.7,1.8,0.2,1.8,3.4,12.3
1993-94,25,SEA,NBA,PG,5,5,36.2,6.8,13.8,0.493,0.6,1.8,0.333,6.2,12,0.517,0.514,1.6,3.8,0.421,1.2,2.2,3.4,5.6,1.6,0.4,1.6,3,15.8
1994-95,26,SEA,NBA,PG,4,4,43,8,16.8,0.478,0.5,2.5,0.2,7.5,14.3,0.526,0.493,1.3,3,0.417,1.5,1,2.5,5.3,1.3,0,2,3.3,17.8
1995-96,27,SEA,NBA,PG,21,21,43.4,7.7,15.9,0.485,2,4.8,0.41,5.8,11.1,0.517,0.546,3.3,5.2,0.633,0.9,4.2,5.1,6.8,1.8,0.3,3,3.3,20.7
1996-97,28,SEA,NBA,PG,12,12,45.5,8.8,21.3,0.412,2.1,6.3,0.333,6.7,15,0.444,0.461,4.2,5.1,0.82,1.7,3.8,5.4,8.7,2.2,0.3,2.9,2.2,23.8
1997-98,29,SEA,NBA,PG,10,10,42.8,8.7,18.3,0.475,1.9,5,0.38,6.8,13.3,0.511,0.527,4.7,5,0.94,0.9,2.5,3.4,7,1.8,0.1,2.6,3.1,24
1999-00,31,SEA,NBA,PG,5,5,44.2,10,22.6,0.442,1.8,4.6,0.391,8.2,18,0.456,0.482,4,5.2,0.769,1.6,6,7.6,7.4,1.8,0.2,3.6,3.2,25.8
2001-02,33,SEA,NBA,PG,5,5,41.4,9,21.2,0.425,0.8,3,0.267,8.2,18.2,0.451,0.443,3.4,5.8,0.586,2,6.6,8.6,5.8,0.6,0.4,2.6,2.4,22.2
2002-03,34,MIL,NBA,PG,6,6,41.8,8,18.7,0.429,0.2,2.5,0.067,7.8,16.2,0.485,0.433,2.3,3.3,0.7,0.7,2.3,3,8.7,1.3,0.2,2.2,3,18.5
2003-04,35,LAL,NBA,PG,22,22,35.1,3.1,8.5,0.366,0.6,2.5,0.25,2.5,5.9,0.415,0.403,1,1.3,0.75,0.9,2.4,3.3,5.3,1,0.2,1.3,2.7,7.8
2004-05,36,BOS,NBA,PG,7,7,34.1,4.7,10.6,0.446,0.1,2,0.071,4.6,8.6,0.533,0.453,0.7,0.9,0.833,1.1,3,4.1,4.6,0.9,0.1,1.6,1.4,10.3
2005-06,37,MIA,NBA,PG,23,0,24.3,2.1,5,0.422,0.7,2.5,0.293,1.4,2.5,0.552,0.496,0.8,1.1,0.72,0.3,1.5,1.7,1.6,1,0.1,0.8,2.4,5.8
2006-07,38,MIA,NBA,PG,2,0,16,0,1.5,0,0,0.5,0,0,1,0,0,0,0,NA,0,2,2,1.5,0,0,2,1.5,0
Career,NA,,NBA,,154,129,35.6,5.6,12.6,0.441,0.9,2.8,0.315,4.7,9.8,0.478,0.477,2,2.8,0.706,1,2.8,3.7,5.3,1.4,0.2,1.9,2.8,14
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10 seasons,NA,SEA,NBA,,94,94,38.6,7,15.4,0.454,1.1,3.1,0.357,5.9,12.3,0.478,0.49,2.7,3.8,0.7,1.2,3.2,4.4,6.1,1.7,0.2,2.4,3.1,17.7
2 seasons,NA,MIA,NBA,,25,0,23.7,2,4.8,0.412,0.7,2.4,0.288,1.3,2.4,0.533,0.483,0.7,1,0.72,0.2,1.5,1.8,1.6,0.9,0.1,0.9,2.3,5.3
1 season,NA,LAL,NBA,,22,22,35.1,3.1,8.5,0.366,0.6,2.5,0.25,2.5,5.9,0.415,0.403,1,1.3,0.75,0.9,2.4,3.3,5.3,1,0.2,1.3,2.7,7.8
1 season,NA,BOS,NBA,,7,7,34.1,4.7,10.6,0.446,0.1,2,0.071,4.6,8.6,0.533,0.453,0.7,0.9,0.833,1.1,3,4.1,4.6,0.9,0.1,1.6,1.4,10.3
1 season,NA,MIL,NBA,,6,6,41.8,8,18.7,0.429,0.2,2.5,0.067,7.8,16.2,0.485,0.433,2.3,3.3,0.7,0.7,2.3,3,8.7,1.3,0.2,2.2,3,18.5
