Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,23,PHW,NBA,PF,68,NA,1568,3.8,10.4,0.367,1.5,2.3,0.644,10,1.3,4.8,9.2
1954-55,24,PHW,NBA,C,61,NA,766,3.3,8.6,0.385,1.6,2.3,0.729,9.7,1.7,4.7,8.2
1955-56,25,PHW,NBA,PF,70,NA,1097,4,10.9,0.369,2.5,3.7,0.688,9.1,1.8,7.5,10.6
1956-57,26,PHW,NBA,PF,65,NA,1250,5.1,12.6,0.407,2.1,3.1,0.698,8.8,1.5,6.8,12.4
1957-58,27,TOT,NBA,PF,61,NA,663,4.6,13.2,0.348,3.3,4.5,0.744,9.4,1.6,7.8,12.5
1957-58,27,PHW,NBA,PF,35,NA,376,4.2,12.4,0.341,1.5,2.3,0.667,8.4,1.7,7.8,10
1957-58,27,STL,NBA,PF,26,NA,287,5.1,14.4,0.357,5.6,7.3,0.776,10.8,1.4,7.8,15.9
Career,NA,,NBA,,325,NA,5344,4.2,11.1,0.377,2.1,3,0.695,9.4,1.6,6.2,10.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,PHW,NBA,,299,NA,5057,4.1,10.9,0.379,1.9,2.8,0.683,9.3,1.6,6.1,10.2
1 season,NA,STL,NBA,,26,NA,287,5.1,14.4,0.357,5.6,7.3,0.776,10.8,1.4,7.8,15.9
