Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1955-56,25,PHW,NBA,PF,10,69,10.6,0.467,0.273,NA,NA,NA,6.9,NA,0.1,0.1,0.2,0.126
1956-57,26,PHW,NBA,PF,2,37,11.8,0.407,0.308,NA,NA,NA,4.4,NA,0,0.1,0,0.058
1957-58,27,STL,NBA,PF,9,66,13.3,0.467,0.414,NA,NA,NA,7.1,NA,0.1,0,0.1,0.104
Career,NA,,NBA,,21,172,11.9,0.455,0.344,NA,NA,NA,6.4,NA,0.2,0.2,0.4,0.103
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHW,NBA,,12,106,11,0.444,0.286,NA,NA,NA,6,NA,0.1,0.2,0.2,0.102
1 season,NA,STL,NBA,,9,66,13.3,0.467,0.414,NA,NA,NA,7.1,NA,0.1,0,0.1,0.104
