Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2006-07,22,PHI,NBA,SF,67,1169,11.4,0.514,0.184,0.222,4,9.1,6.6,3.8,1.7,1.5,9.1,18.7,NA,0.4,1,1.3,0.055,NA,-1.8,-0.4,-2.2,-0.1
2007-08,23,PHI,NBA,SF,70,1039,12.1,0.478,0.306,0.207,5.7,11.4,8.5,5,2,1.8,7.4,20,NA,0.4,1.2,1.6,0.075,NA,-1.4,-0.3,-1.7,0.1
2008-09,24,MIN,NBA,SG,67,1199,12.1,0.532,0.534,0.156,3.4,9.1,6.1,3.6,2,1.9,8.7,18.6,NA,0.7,0.8,1.5,0.059,NA,-0.4,-0.4,-0.8,0.3
2009-10,25,PHI,NBA,SG,68,857,12.7,0.515,0.479,0.223,3.5,15.5,9.4,6.7,1.5,1.8,6.3,17.6,NA,0.9,0.6,1.5,0.082,NA,-0.6,-0.7,-1.3,0.2
2010-11,26,TOT,NBA,SF,27,336,10.8,0.521,0.345,0.245,4.3,12.1,8.1,4.8,1.8,1.1,11.6,18.1,NA,0.1,0.2,0.3,0.038,NA,-1.5,-1.2,-2.8,-0.1
2010-11,26,GSW,NBA,SF,25,331,10.7,0.526,0.346,0.252,4,12.3,8,4.9,1.7,1.2,11.9,18,NA,0.1,0.2,0.3,0.038,NA,-1.5,-1.3,-2.8,-0.1
2010-11,26,MEM,NBA,SF,2,5,20.4,0.333,0.333,0,23.7,0,12,0,10.4,0,0,27.1,NA,0,0,0,0.071,NA,-0.6,1.9,1.2,0
Career,NA,,NBA,,299,4600,11.9,0.51,0.37,0.203,4.2,11,7.5,4.6,1.8,1.7,8.3,18.7,NA,2.5,3.7,6.2,0.064,NA,-1.1,-0.5,-1.6,0.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,PHI,NBA,,205,3065,12,0.501,0.307,0.217,4.4,11.7,8,5,1.8,1.7,7.7,18.8,NA,1.7,2.7,4.4,0.069,NA,-1.3,-0.4,-1.8,0.2
1 season,NA,MIN,NBA,,67,1199,12.1,0.532,0.534,0.156,3.4,9.1,6.1,3.6,2,1.9,8.7,18.6,NA,0.7,0.8,1.5,0.059,NA,-0.4,-0.4,-0.8,0.3
1 season,NA,GSW,NBA,,25,331,10.7,0.526,0.346,0.252,4,12.3,8,4.9,1.7,1.2,11.9,18,NA,0.1,0.2,0.3,0.038,NA,-1.5,-1.3,-2.8,-0.1
1 season,NA,MEM,NBA,,2,5,20.4,0.333,0.333,0,23.7,0,12,0,10.4,0,0,27.1,NA,0,0,0,0.071,NA,-0.6,1.9,1.2,0
