Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,22,SYR,NBA,NA,60,NA,NA,117,370,0.316,75,122,0.615,NA,109,81,309
1950-51,23,TOT,NBA,NA,34,NA,NA,46,152,0.303,30,55,0.545,77,60,52,122
1950-51,23,BLB,NBA,NA,16,NA,NA,17,67,0.254,14,26,0.538,34,22,26,48
1950-51,23,TRI,NBA,NA,18,NA,NA,29,85,0.341,16,29,0.552,43,38,26,74
1952-53,25,FTW,NBA,NA,8,NA,65,3,24,0.125,5,6,0.833,5,5,18,11
Career,NA,,NBA,NA,102,NA,65,166,546,0.304,110,183,0.601,82,174,151,442
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SYR,NBA,NA,60,NA,NA,117,370,0.316,75,122,0.615,NA,109,81,309
1 season,NA,TRI,NBA,NA,18,NA,NA,29,85,0.341,16,29,0.552,43,38,26,74
1 season,NA,BLB,NBA,NA,16,NA,NA,17,67,0.254,14,26,0.538,34,22,26,48
1 season,NA,FTW,NBA,NA,8,NA,65,3,24,0.125,5,6,0.833,5,5,18,11
