Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,22,SYR,NBA,,60,,,2.0,6.2,.316,1.3,2.0,.615,,1.8,1.4,5.2
1950-51,23,TOT,NBA,,34,,,1.4,4.5,.303,0.9,1.6,.545,2.3,1.8,1.5,3.6
1950-51,23,BLB,NBA,,16,,,1.1,4.2,.254,0.9,1.6,.538,2.1,1.4,1.6,3.0
1950-51,23,TRI,NBA,,18,,,1.6,4.7,.341,0.9,1.6,.552,2.4,2.1,1.4,4.1
1951-52,24,Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL)
1952-53,25,FTW,NBA,,8,,8.1,0.4,3.0,.125,0.6,0.8,.833,0.6,0.6,2.3,1.4
Career,NA,,NBA,,102,,8.1,1.6,5.4,.304,1.1,1.8,.601,2.0,1.7,1.5,4.3
,NA,,,,,,,,,,,,,,,,
1 season,NA,SYR,NBA,,60,,,2.0,6.2,.316,1.3,2.0,.615,,1.8,1.4,5.2
1 season,NA,TRI,NBA,,18,,,1.6,4.7,.341,0.9,1.6,.552,2.4,2.1,1.4,4.1
1 season,NA,BLB,NBA,,16,,,1.1,4.2,.254,0.9,1.6,.538,2.1,1.4,1.6,3.0
1 season,NA,FTW,NBA,,8,,8.1,0.4,3.0,.125,0.6,0.8,.833,0.6,0.6,2.3,1.4
