Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,22,SYR,NBA,NA,60,NA,NA,NA,NA,0.316,NA,NA,0.615,NA,NA,NA,NA
1950-51,23,TOT,NBA,NA,34,NA,NA,NA,NA,0.303,NA,NA,0.545,NA,NA,NA,NA
1950-51,23,BLB,NBA,NA,16,NA,NA,NA,NA,0.254,NA,NA,0.538,NA,NA,NA,NA
1950-51,23,TRI,NBA,NA,18,NA,NA,NA,NA,0.341,NA,NA,0.552,NA,NA,NA,NA
1952-53,25,FTW,NBA,NA,8,NA,65,1.7,13.3,0.125,2.8,3.3,0.833,2.8,2.8,10,6.1
Career,NA,,NBA,NA,102,NA,65,1.7,13.3,0.304,2.8,3.3,0.601,2.8,2.8,10,6.1
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SYR,NBA,NA,60,NA,NA,NA,NA,0.316,NA,NA,0.615,NA,NA,NA,NA
1 season,NA,TRI,NBA,NA,18,NA,NA,NA,NA,0.341,NA,NA,0.552,NA,NA,NA,NA
1 season,NA,BLB,NBA,NA,16,NA,NA,NA,NA,0.254,NA,NA,0.538,NA,NA,NA,NA
1 season,NA,FTW,NBA,NA,8,NA,65,1.7,13.3,0.125,2.8,3.3,0.833,2.8,2.8,10,6.1
