,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1949-50,22,SYR,NBA,,8,,11,14,,,,20
1950-51,23,TOT,NBA,,5,,5,6,,,,12
1950-51,23,BLB,NBA,,3,,5,6,,,,9
1950-51,23,TRI,NBA,,5,,4,5,,,,12
1952-53,25,FTW,NBA,,3,,3,4,,,,9
Career,,,,,8,,11,14,,,,20
1 Season,,SYR,NBA,,8,,11,14,,,,20
1 Season,,TRI,NBA,,5,,4,5,,,,12
1 Season,,BLB,NBA,,3,,5,6,,,,9
1 Season,,FTW,NBA,,3,,3,4,,,,9
