Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1951-52,23,FTW,NBA,SG,47,NA,10.1,0.9,4.1,0.228,0.6,1.1,0.556,1,1.3,1.1,2.5
1952-53,24,FTW,NBA,SG,6,NA,4.5,0.3,1.7,0.2,0.3,0.3,1,0.3,0.5,1.2,1
Career,NA,,NBA,,53,NA,9.5,0.9,3.8,0.227,0.6,1.1,0.571,1,1.2,1.2,2.3
