,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,23,LAL,NBA,SF,59,593,.309,14.2,.671,.246,.159,.082,.184,.329,.353,.490,.273,.118,.342,.221,.490,.039,6,.800,.309,.333,0,0
2001-02,24,LAL,NBA,SF,82,1759,.411,15.2,.660,.237,.090,.117,.216,.340,.432,.573,.383,.295,.372,.371,.617,.084,31,.939,.371,.439,5,0
2002-03,25,LAL,NBA,SF,71,1613,.390,14.8,.714,.228,.089,.095,.299,.286,.398,.590,.244,.295,.326,.371,.748,.067,26,.918,.288,.368,1,0
2003-04,26,LAL,NBA,SF,82,1951,.408,15.7,.674,.207,.077,.109,.282,.326,.436,.636,.273,.387,.354,.349,.655,.063,32,.938,.247,.348,1,1
2004-05,27,LAL,NBA,SF,15,306,.356,19.7,.442,.096,.077,.048,.221,.558,.348,.500,.250,.600,.261,.362,.563,.019,2,.857,.379,.364,0,0
2005-06,28,LAL,NBA,SF,71,1542,.400,16.4,.624,.202,.054,.075,.292,.376,.453,.488,.565,.438,.411,.313,.608,.042,14,.940,.444,.394,1,0
2006-07,29,DAL,NBA,SF,60,1283,.395,16.2,.595,.170,.108,.100,.216,.405,.423,.619,.500,.189,.338,.353,.484,.022,7,.943,.473,.352,2,0
2007-08,30,DAL,NBA,SF,53,821,.357,15.5,.671,.208,.087,.126,.251,.329,.374,.581,.278,.231,.308,.324,.596,.039,7,.955,.456,.258,1,0
2008-09,31,DAL,NBA,SF,43,708,.380,16.6,.465,.268,.028,.035,.134,.535,.485,.500,.750,.200,.474,.289,.594,.042,5,1.000,.592,.289,2,0
2009-10,32,GSW,NBA,SF,45,761,.432,19.9,.403,.121,.039,.029,.214,.597,.494,.520,.625,.333,.477,.390,.561,.010,2,.938,.358,.500,0,0
Career,,,NBA,,581,11337,.392,16.0,.627,.206,.083,.092,.246,.373,.422,.567,.365,.305,.362,.343,.616,.051,132,.932,.379,.374,13,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,LAL,NBA,,380,7764,.392,15.6,.659,.216,.086,.096,.261,.341,.419,.567,.327,.335,.358,.340,.641,.061,111,.921,.338,.386,8,1
3 seasons,,DAL,NBA,,156,2812,.381,16.1,.591,.200,.086,.095,.210,.409,.416,.576,.452,.206,.344,.330,.537,.031,19,.959,.500,.313,5,0
1 season,,GSW,NBA,,45,761,.432,19.9,.403,.121,.039,.029,.214,.597,.494,.520,.625,.333,.477,.390,.561,.010,2,.938,.358,.500,0,0
