Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999-00,22,LAL,NBA,SF,9,0,45,5.6,15.2,0.368,1.6,8,0.2,4,7.2,0.556,4.8,8.8,0.545,3.2,4.8,8,1.6,0.8,0,2.4,4,17.6
2000-01,23,LAL,NBA,SF,7,0,27,8,16,0.5,1.3,2.7,0.5,6.7,13.3,0.5,1.3,2.7,0.5,4,2.7,6.7,1.3,0,0,4,8,18.7
2001-02,24,LAL,NBA,SF,19,0,327,4.2,11.4,0.365,0.9,3.9,0.229,3.3,7.6,0.435,1.2,1.7,0.733,2.6,4.8,7.5,1.2,1.2,1.1,1.3,5.6,10.5
2002-03,25,LAL,NBA,SF,11,7,318,4,8.8,0.449,1.1,3.4,0.333,2.8,5.4,0.521,0.9,1,0.889,1.2,4.3,5.5,2.7,1.2,0.5,1.4,3.3,10
2003-04,26,LAL,NBA,SF,22,19,470,3.3,7.7,0.43,1.7,4.5,0.373,1.6,3.1,0.512,1,1.5,0.65,0.8,3,3.8,0.8,1.6,0.6,0.8,3.4,9.3
2005-06,28,LAL,NBA,SF,7,0,121,3.9,10.1,0.382,2.7,6.2,0.429,1.2,3.9,0.308,0.6,1.5,0.4,0.6,4.2,4.8,1.2,1.2,0.3,0,3.9,11
2006-07,29,DAL,NBA,SF,6,1,109,1.7,8.3,0.2,1,4,0.25,0.7,4.3,0.154,2.6,3.3,0.8,1.3,4.6,5.9,1.3,2,0.7,2.3,4,6.9
2007-08,30,DAL,NBA,SF,5,0,62,6.4,16.3,0.393,2.3,7,0.333,4.1,9.3,0.438,1.7,2.9,0.6,2.3,6.4,8.7,0,1.2,1.2,1.7,4.1,16.8
Career,NA,,NBA,,86,27,1479,3.8,9.7,0.395,1.4,4.4,0.326,2.4,5.3,0.452,1.3,1.9,0.675,1.5,4.1,5.6,1.4,1.4,0.7,1.2,4.1,10.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,LAL,NBA,,75,26,1308,3.9,9.6,0.409,1.4,4.3,0.331,2.5,5.2,0.474,1.1,1.7,0.661,1.5,3.9,5.4,1.5,1.3,0.6,1.1,4.1,10.4
2 seasons,NA,DAL,NBA,,11,1,171,3.4,11.2,0.302,1.5,5.1,0.292,1.9,6.1,0.31,2.3,3.2,0.733,1.7,5.3,6.9,0.8,1.7,0.8,2.1,4,10.5
