,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,23,LAL,NBA,SF,7,27,,,91%,9%,,-23.1,-38.2,2,1,3,0,0,0,2,0,0
2001-02,24,LAL,NBA,SF,19,327,,,76%,24%,,+0.7,-4.9,6,2,25,3,6,0,25,1,6
2002-03,25,LAL,NBA,SF,11,318,,,93%,7%,,+8.9,+19.5,4,3,9,3,5,0,56,1,3
2003-04,26,LAL,NBA,SF,22,470,,,97%,4%,,+3.0,+3.0,5,3,16,2,4,0,23,0,5
2005-06,28,LAL,NBA,SF,7,121,,4%,88%,8%,,+3.9,+18.2,0,0,5,0,1,2,9,0,0
2006-07,29,DAL,NBA,SF,6,109,,,13%,87%,,-6.0,+2.5,3,1,5,0,4,1,8,0,2
2007-08,30,DAL,NBA,SF,5,62,,,81%,19%,,+4.7,+20.1,2,0,3,0,2,0,0,1,3
Career,,,NBA,,77,1434,,,83%,17%,,+2.8,+6.1,22,10,66,8,22,3,123,3,19
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,LAL,NBA,,66,1263,,,89%,10%,,+3.4,+5.7,17,9,58,8,16,2,115,2,14
2 seasons,,DAL,NBA,,11,171,,,38%,62%,,-2.1,+8.9,5,1,8,0,6,1,8,1,5
