Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Eric Mobley,,1.3,0.2,-0.4
Granville Waiters,79.4,1.3,0.2,-0.2
Mark McNamara,69.0,1.2,0.4,-0.2
Kosta Koufos,66.6,1.3,0.2,0
Scott Lloyd,55.2,1.3,0.6,-0.6
Wallace Bryant,54.3,1.3,0,0
Gene Tormohlen,53.9,1.4,0.1,0
LaRue Martin,53.8,1.9,0.4,-0.4
Lee Davis,51.5,1.5,0.2,0.2
Wang Zhizhi,48.8,1.5,0.1,0.1
Eric Fernsten,46.3,1.2,0.5,0
