,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,30,LAL,NBA,PF,79,1587,,,13%,86%,1%,+1.8,-3.4,50,15,83,9,21,0,282,3,8
2001-02,31,LAL,NBA,PF,81,2140,,,,98%,2%,+8.1,+1.3,54,21,86,8,35,0,509,4,12
2002-03,32,LAL,NBA,PF,80,2343,,,,94%,6%,+4.1,+4.2,70,24,123,10,55,0,519,14,14
2003-04,33,SAS,NBA,PF,81,1290,,,,89%,11%,+9.0,+1.3,29,13,88,10,48,0,225,9,14
2004-05,34,SAS,NBA,PF,75,1396,,,,90%,10%,+10.7,+2.6,42,15,65,9,37,0,183,6,21
2005-06,35,SAS,NBA,PF,63,1182,,,,96%,4%,+10.8,+3.8,23,10,60,3,18,11,175,1,9
2006-07,36,SAS,NBA,PF,68,1124,,,,99%,1%,+8.3,-1.4,26,5,53,9,17,11,180,3,4
2007-08,37,SAS,NBA,PF,45,583,,,2%,98%,,+1.7,-4.4,14,6,25,0,5,4,109,1,3
Career,,,NBA,,572,11645,,,2%,93%,5%,+6.8,+1.1,308,109,583,58,236,26,2182,41,85
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,SAS,NBA,,332,5575,,,,94%,6%,+8.9,+1.0,134,49,291,31,125,26,872,20,51
3 seasons,,LAL,NBA,,240,6070,,,4%,93%,3%,+4.9,+1.2,174,60,292,27,111,0,1310,21,34
