,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,30,LAL,NBA,PF,16,382,.368,16.9,.460,.195,.069,.069,.126,.540,.375,.529,.000,.500,.273,.362,.667,.034,3,.941,.426,.450,0,0
2001-02,31,LAL,NBA,PF,19,703,.449,15.4,.544,.228,.096,.088,.132,.456,.500,.677,.462,.333,.333,.387,.568,.096,11,.875,.435,.407,0,0
2002-03,32,LAL,NBA,PF,12,373,.319,16.2,.596,.202,.053,.138,.202,.404,.500,.632,.600,.615,.263,.053,.679,.064,6,.500,.158,.000,0,0
2003-04,33,SAS,NBA,PF,10,211,.465,15.5,.488,.302,.047,.093,.047,.512,.571,.769,.000,.250,.500,.364,.583,.023,1,1.000,.136,.000,0,0
2004-05,34,SAS,NBA,PF,23,618,.448,15.8,.479,.221,.141,.061,.055,.521,.449,.556,.304,.400,.444,.447,.543,.055,8,.921,.247,.524,0,0
2005-06,35,SAS,NBA,PF,13,224,.405,14.7,.541,.297,.108,.000,.135,.459,.450,.455,.500,,.400,.353,.667,.081,3,1.000,.353,.167,0,0
2006-07,36,SAS,NBA,PF,18,361,.417,18.5,.383,.167,.033,.033,.150,.617,.522,.800,.000,.000,.444,.351,.583,.133,7,1.000,.351,.538,0,0
2007-08,37,SAS,NBA,PF,15,154,.194,20.9,.389,.000,.083,.056,.250,.611,.143,,.333,.000,.111,.227,.500,.000,0,.600,.364,.000,0,0
Career,,,NBA,,126,3026,.401,16.4,.497,.209,.088,.075,.125,.503,.460,.620,.328,.408,.317,.342,.600,.066,39,.912,.315,.375,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,SAS,NBA,,79,1568,.413,16.6,.460,.206,.100,.053,.100,.540,.449,.614,.294,.278,.353,.383,.571,.062,19,.929,.279,.373,0,0
3 seasons,,LAL,NBA,,47,1458,.388,16.1,.536,.211,.076,.098,.151,.464,.471,.627,.375,.484,.292,.293,.625,.069,20,.884,.361,.377,0,0
