,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,30,LAL,NBA,PF,16,382,,,,99%,1%,+14.7,+1.6,12,3,25,2,2,0,68,0,2
2001-02,31,LAL,NBA,PF,19,703,,,,99%,1%,+4.1,+1.4,13,8,34,5,12,0,137,2,3
2002-03,32,LAL,NBA,PF,12,373,,,,99%,1%,+2.5,+7.1,11,4,13,2,2,0,86,1,1
2003-04,33,SAS,NBA,PF,10,211,,,,97%,3%,+23.3,+35.3,3,1,10,4,3,0,22,0,2
2004-05,34,SAS,NBA,PF,23,618,,,,99%,1%,+9.6,+11.7,9,4,21,4,11,0,107,3,6
2005-06,35,SAS,NBA,PF,13,224,,,,85%,15%,-2.2,-6.7,8,1,14,0,10,3,25,2,2
2006-07,36,SAS,NBA,PF,18,361,,,,100%,,+3.4,-1.5,7,3,15,2,4,3,68,1,1
2007-08,37,SAS,NBA,PF,15,154,,,,93%,7%,+4.6,+6.3,0,1,11,1,2,4,18,0,2
Career,,,NBA,,126,3026,,,,98%,2%,+7.2,+5.9,63,25,143,20,46,10,531,9,19
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,SAS,NBA,,79,1568,,,,96%,4%,+7.8,+8.7,27,10,71,11,30,10,240,6,13
3 seasons,,LAL,NBA,,47,1458,,,,99%,1%,+6.5,+2.9,36,15,72,9,16,0,291,3,6
