Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,22,HOU,NBA,SF,12,12,31.2,3.9,8.4,0.465,0.8,2.5,0.3,3.2,5.9,0.535,0.51,1.7,2.3,0.741,1.2,4,5.2,3.2,1.5,1.3,2.3,2.5,10.3
1993-94,23,HOU,NBA,SF,23,23,33.8,4.3,9.8,0.434,1.5,3.9,0.382,2.8,6,0.467,0.509,1.7,2.2,0.765,1.8,4.3,6.1,3.6,1.5,0.9,1.2,3,11.7
1994-95,24,HOU,NBA,PF,22,22,38.2,4.2,9.5,0.445,2,5,0.4,2.2,4.5,0.495,0.55,2.6,3.5,0.744,1.8,5.2,7,3.5,1.5,1.2,1.1,3.1,13.1
1995-96,25,HOU,NBA,SF,8,8,38.5,4.6,11.4,0.407,2.6,6.6,0.396,2,4.8,0.421,0.522,1.3,2.9,0.435,1.9,5.3,7.1,3,2.6,1.6,1.9,3.6,13.1
1996-97,26,LAL,NBA,SF,9,9,31,1.9,4.2,0.447,1.3,3.1,0.429,0.6,1.1,0.5,0.605,1.6,2,0.778,1.3,4,5.3,1.4,1.1,0.8,1.2,3,6.7
1997-98,27,LAL,NBA,PF,13,13,32.5,3,5.4,0.557,0.5,1.3,0.353,2.5,4.1,0.623,0.6,2.2,3.2,0.683,2.6,3.8,6.5,3.1,1.1,1.1,1.4,3.5,8.6
1998-99,28,LAL,NBA,PF,8,0,22.1,1.5,3.3,0.462,0.6,1.5,0.417,0.9,1.8,0.5,0.558,1.4,1.8,0.786,1.3,3.3,4.5,1.4,0.8,0.8,0.9,3.6,5
1999-00,29,LAL,NBA,PF,23,0,26.9,2.6,6.3,0.407,0.7,2.6,0.288,1.8,3.7,0.488,0.466,1.7,2.5,0.702,1.7,3.7,5.3,2.5,0.9,0.8,1.3,3.8,7.6
2000-01,30,LAL,NBA,PF,16,0,23.9,2,5.4,0.368,1.1,2.9,0.362,0.9,2.5,0.375,0.466,0.8,1.4,0.591,1.9,3.3,5.2,1.9,1.4,1,1.1,3.1,5.9
2001-02,31,LAL,NBA,PF,19,14,37,3.2,7.2,0.449,1.3,3.3,0.387,1.9,3.9,0.5,0.537,1.6,2,0.789,1.9,6.2,8.1,3.2,1.7,0.8,1.6,3.5,9.3
2002-03,32,LAL,NBA,PF,12,10,31.1,2.5,7.8,0.319,0.2,3.2,0.053,2.3,4.7,0.5,0.33,0.4,0.8,0.556,1.9,4.8,6.7,3.1,1.3,1,1.4,3.1,5.6
2003-04,33,SAS,NBA,PF,10,0,21.1,2,4.3,0.465,0.8,2.2,0.364,1.2,2.1,0.571,0.558,1.3,1.4,0.929,2.5,3.8,6.3,0.9,0.8,0.2,1,3.1,6.1
2004-05,34,SAS,NBA,PF,23,0,26.9,3.2,7.1,0.448,1.7,3.7,0.447,1.5,3.4,0.449,0.564,1.3,1.8,0.732,2,3.4,5.4,2,0.9,0.9,0.9,2.3,9.3
2005-06,35,SAS,NBA,PF,13,5,17.2,1.2,2.8,0.405,0.5,1.3,0.353,0.7,1.5,0.45,0.486,1.5,2,0.731,1.5,2.2,3.7,0.8,0.4,0.7,0.8,2.4,4.2
2006-07,36,SAS,NBA,PF,18,0,20.1,1.4,3.3,0.417,0.7,2.1,0.351,0.7,1.3,0.522,0.525,0.8,0.9,0.824,0.9,3,3.9,1.6,0.6,1.3,0.8,1.7,4.3
2007-08,37,SAS,NBA,PF,15,0,10.3,0.5,2.4,0.194,0.3,1.5,0.227,0.1,0.9,0.143,0.264,0.3,0.4,0.667,0.7,1.4,2.1,0.5,0.3,0.3,0.1,2.3,1.5
Career,NA,,NBA,,244,116,28,2.7,6.4,0.426,1.1,3,0.359,1.7,3.4,0.484,0.509,1.4,2,0.722,1.7,3.9,5.6,2.4,1.1,0.9,1.2,2.9,7.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,LAL,NBA,,100,46,29.5,2.5,6,0.419,0.8,2.6,0.316,1.7,3.3,0.502,0.489,1.4,2,0.709,1.8,4.3,6.1,2.5,1.2,0.9,1.3,3.4,7.2
5 seasons,NA,SAS,NBA,,79,5,19.8,1.8,4.3,0.413,0.9,2.3,0.383,0.9,2,0.449,0.516,1,1.3,0.769,1.5,2.8,4.3,1.3,0.6,0.8,0.7,2.3,5.4
4 seasons,NA,HOU,NBA,,65,65,35.4,4.2,9.6,0.439,1.7,4.3,0.383,2.6,5.3,0.484,0.525,2,2.8,0.709,1.7,4.7,6.4,3.4,1.6,1.2,1.5,3,12.1
