Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1970-71,24,SEA,NBA,,5,68,13.2,0.49,0.88,NA,NA,6.1,16.6,NA,0.1,0,0.1,0.066
1971-72,25,SEA,NBA,PG,26,181,16.2,0.571,0.5,NA,NA,2.9,20.7,NA,0.5,0.1,0.6,0.158
Career,NA,,NBA,,31,249,15.4,0.547,0.604,NA,NA,3.8,19.6,NA,0.6,0.1,0.7,0.133
