Season,Team,Lg,Salary
1987-88,Dallas Mavericks,NBA,"$460,000"
1988-89,Dallas Mavericks,NBA,"$560,000"
1990-91,Dallas Mavericks,NBA,"$765,000"
1992-93,Dallas Mavericks,NBA,"$80,000"
1993-94,Dallas Mavericks,NBA,"$80,000"
1994-95,Dallas Mavericks,NBA,"$3,000,000"
1995-96,Dallas Mavericks,NBA,"$775,000"
Career,(may be incomplete),,"$5,720,000"
