Career,Career,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3,4
Keith Tower,,0.1,0,0,-0.1
Rich King,-74.8,0.2,0.1,0,-0.1
Dan O'Sullivan,-77.2,0.1,0.1,0,0
Mouhamed Sene,-78.6,0.2,0.2,0,NA
Joe Cooper,-79.6,0.2,0.1,0,NA
Tom Riker,-84.9,0.2,0.2,0,NA
Gary Leonard,-86.8,0.1,0,0,NA
Patrick O'Bryant,-87.4,0.3,0.2,0,0
Paul Davis,-87.8,0.2,0.2,0,0
Oleksiy Pecherov,-88.5,0.5,0.1,0,NA
Matt Fish,-91.8,0.4,0.2,0,NA
