Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2015-16,22,SAC,NBA,C,66,39,1412,6.5,11.5,0.563,0,0.1,0,6.5,11.5,0.567,2.8,4.3,0.648,4.6,7.4,12,1.3,1.6,2.2,1.6,5,15.7,NA,119,107
2016-17,23,SAC,NBA,C,75,21,1421,9.1,17.1,0.53,0,0.1,0,9.1,17.1,0.532,3.6,5.4,0.669,3,9,12.1,2.8,1.9,1.6,2.5,5.2,21.8,NA,109,109
2017-18,24,SAC,NBA,C,73,58,2044,9.6,19.1,0.502,0.1,0.3,0.25,9.5,18.8,0.506,3.8,6.1,0.619,3.2,9.4,12.6,4.3,1.9,1.7,2.7,4.6,23.1,NA,106,108
2018-19,25,SAC,NBA,C,81,81,2213,8.7,15.6,0.556,0,0,0.5,8.6,15.5,0.556,2.9,5.3,0.551,3.8,10.5,14.3,4.1,2,1.1,1.8,4.8,20.3,NA,118,108
2019-20,26,TOT,NBA,C,54,39,1097,7.6,13.2,0.579,0,0,0,7.6,13.2,0.581,1.7,2.9,0.606,3.7,10.1,13.8,3.1,2.1,2.7,1.7,5.3,17,NA,118,108
2019-20,26,GSW,NBA,C,41,37,940,7.3,13.1,0.56,0,0,NA,7.3,13.1,0.56,1.8,2.9,0.614,3.6,9.4,13,3.1,2.3,2.5,1.8,5.2,16.4,NA,114,109
2019-20,26,DAL,NBA,C,13,2,157,9.6,13.9,0.689,0,0.3,0,9.6,13.6,0.705,1.5,2.8,0.556,4,14.5,18.5,3.1,1.2,3.4,1.5,5.9,20.7,NA,136,103
Career,NA,,NBA,,349,238,8187,8.4,15.7,0.539,0,0.1,0.211,8.4,15.5,0.541,3.1,5,0.611,3.7,9.4,13,3.3,1.9,1.7,2.1,4.9,20,NA,113,108
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,SAC,NBA,,295,199,7090,8.6,16,0.534,0,0.1,0.222,8.5,15.9,0.536,3.3,5.3,0.611,3.7,9.3,12.9,3.3,1.9,1.6,2.1,4.8,20.4,NA,112,108
1 season,NA,GSW,NBA,,41,37,940,7.3,13.1,0.56,0,0,NA,7.3,13.1,0.56,1.8,2.9,0.614,3.6,9.4,13,3.1,2.3,2.5,1.8,5.2,16.4,NA,114,109
1 season,NA,DAL,NBA,,13,2,157,9.6,13.9,0.689,0,0.3,0,9.6,13.6,0.705,1.5,2.8,0.556,4,14.5,18.5,3.1,1.2,3.4,1.5,5.9,20.7,NA,136,103
