,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2015-16,22,SAC,NBA,C,66,1412,,,,70%,30%,-2.2,+0.9,11,22,78,5,46,4,85,5,22
2016-17,23,SAC,NBA,C,75,1421,,,,29%,71%,-5.9,-3.0,26,23,87,14,68,4,182,16,33
2017-18,24,SAC,NBA,C,73,2044,,,,17%,84%,-8.1,-0.8,42,32,95,23,125,7,386,26,68
2018-19,25,SAC,NBA,C,81,2213,,,,,100%,+0.5,+3.2,30,27,132,11,109,9,458,32,74
2019-20,26,TOT,NBA,C,54,1097,,,,1%,99%,-5.5,-5.0,13,13,67,7,34,4,165,8,18
2019-20,26,GSW,NBA,C,41,940,,,,,100%,-7.1,+2.4,12,13,57,5,28,4,141,5,16
2019-20,26,DAL,NBA,C,13,157,,,,5%,95%,+4.2,-1.8,1,0,10,2,6,0,24,3,2
Career,,,NBA,,349,8187,,,,21%,79%,-4.0,-0.4,122,117,459,60,382,28,1276,87,215
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,SAC,NBA,,295,7090,,,,25%,75%,-3.8,+0.3,109,104,392,53,348,24,1111,79,197
1 season,,GSW,NBA,,41,940,,,,,100%,-7.1,+2.4,12,13,57,5,28,4,141,5,16
1 season,,DAL,NBA,,13,157,,,,5%,95%,+4.2,-1.8,1,0,10,2,6,0,24,3,2
