Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,26,LAL,NBA,PF,1,1,12:00,0,3,0,0,0,NA,0,0,NA,0,3,1,0,1,1,1,0
Career,NA,,NBA,,1,1,12,0,3,0,0,0,NA,0,0,NA,0,3,1,0,1,1,1,0
