,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2008-09,19,TENNESSEE,34,,113,264,46,129,40,64,,93,49,21,9,50,,312,.428,.357,.625,,9.2,2.7,1.4
2009-10,20,TENNESSEE,37,1024,174,391,52,156,50,85,34,124,44,36,7,78,55,450,.445,.333,.588,27.7,12.2,3.4,1.2
2010-11,21,TENNESSEE,32,937,188,416,53,141,114,155,28,107,41,26,5,89,63,543,.452,.376,.735,29.3,17.0,3.3,1.3
Career,,,103,1961,475,1071,151,426,204,304,62,324,134,83,21,217,118,1305,.444,.354,.671,28.4,12.7,3.1,1.3
