Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1964-65,22,BAL,NBA,SF,1,NA,5,14.4,21.6,0.667,NA,NA,NA,14.4,21.6,0.667,14.4,14.4,1,NA,NA,14.4,0,NA,0,43.2
1968-69,26,OAK,ABA,PF,16,NA,517,8.4,17.6,0.478,0,0,NA,8.4,17.6,0.478,6,7.2,0.835,NA,NA,11.3,1,2.4,4.6,22.8
1969-70,27,WSA,ABA,PF,6,NA,116,7.8,18.9,0.41,0.3,0.3,1,7.4,18.6,0.4,1.9,3.7,0.5,NA,NA,5.3,0.9,3.4,5.3,17.7
Career,NA,,TOT,,23,NA,638,8.4,17.9,0.467,0.1,0.1,1,8.3,17.8,0.465,5.3,6.6,0.803,NA,NA,10.2,1,2.6,4.7,22.1
,NA,,ABA,,22,NA,633,8.3,17.9,0.465,0.1,0.1,1,8.2,17.8,0.463,5.2,6.5,0.8,NA,NA,10.2,1,2.6,4.7,21.9
,NA,,NBA,,1,NA,5,14.4,21.6,0.667,NA,NA,NA,14.4,21.6,0.667,14.4,14.4,1,NA,NA,14.4,0,NA,0,43.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"OAK,WSA",ABA,,22,NA,633,8.3,17.9,0.465,0.1,0.1,1,8.2,17.8,0.463,5.2,6.5,0.8,NA,NA,10.2,1,2.6,4.7,21.9
1 season,NA,BAL,NBA,,1,NA,5,14.4,21.6,0.667,NA,NA,NA,14.4,21.6,0.667,14.4,14.4,1,NA,NA,14.4,0,NA,0,43.2
