Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
George Adams,,2.3,2.2,2.2
Al Tucker,96.7,2.3,2.3,2.1
Bo Outlaw,93.6,2.5,2.3,2.3
Kevin Restani,92.1,2.2,2,1.8
Shellie McMillon,89.7,2.5,2.2,1.7
Aaron James,89.2,2.9,2.2,2.1
David Benoit,88.9,2.3,2,1.6
Metta World Peace,87.7,2.7,2.3,1.9
Arnie Ferrin,85.8,2.6,2.6,2.4
Pat Cummings,84.4,2.7,2.5,1.8
Rick Fox,83.0,3.2,2.3,2.1
