,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,23,SDA,ABA,,2,,0,,,,0,0,,,,,,,,,4
1973-74,24,SDA,ABA,,9,,0,,,,4,5,,,,,,,,,20
Career,,,,,9,,0,,,,4,5,,,,,,,,,20
