,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2016-17,23,WAS,NBA,SG,1,1,,,,,,,,,,,,,,,,,0,,,,0,0
2017-18,24,PHO,NBA,SG,23,403,.434,13.5,.550,.372,.109,.008,.062,.450,.577,.688,.357,1.000,.250,.259,.512,.147,16,.867,.293,.412,1,0
2018-19,25,HOU,NBA,SF,39,979,.468,18.3,.294,.218,.060,.012,.004,.706,.595,.673,.400,.000,1.000,.416,.773,.063,14,.919,.427,.395,0,0
2019-20,26,HOU,NBA,SF,58,1739,.427,17.3,.355,.251,.073,.025,.006,.645,.544,.669,.200,.333,.333,.363,.731,.077,29,.956,.421,.351,2,0
Career,,,NBA,,121,3122,.440,17.0,.366,.260,.074,.019,.014,.634,.563,.674,.281,.313,.333,.369,.691,.083,59,.936,.410,.371,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,HOU,NBA,,97,2718,.441,17.7,.334,.240,.068,.020,.005,.666,.559,.670,.260,.267,.500,.382,.745,.072,43,.941,.423,.367,2,0
1 season,,PHO,NBA,,23,403,.434,13.5,.550,.372,.109,.008,.062,.450,.577,.688,.357,1.000,.250,.259,.512,.147,16,.867,.293,.412,1,0
1 season,,WAS,NBA,,1,1,,,,,,,,,,,,,,,,,0,,,,0,0
