Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,23,LAS,ABA,NA,3,56,16.7,0.676,0,1.545,NA,NA,10.6,7.3,21.3,15.4,NA,0.2,0,0.2,0.202
Career,NA,,ABA,NA,3,56,16.7,0.676,0,1.545,NA,NA,10.6,7.3,21.3,15.4,NA,0.2,0,0.2,0.202
