Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,25,NYK,NBA,PF,3,NA,4,1.7,4.3,0.385,0.3,0.7,0.5,NA,NA,2.3,0,NA,NA,0.3,3.7
1973-74,26,NYK,NBA,PF,5,NA,3.2,1.2,2.2,0.545,0,0,NA,0.4,0.2,0.6,0.2,0.2,0,0.4,2.4
1974-75,27,NYK,NBA,PF,3,NA,25.3,3.3,7.7,0.435,2.3,3.3,0.7,3,4.3,7.3,2.3,1.3,0,2.3,9
Career,NA,,NBA,,11,NA,9.5,1.9,4.3,0.447,0.7,1.1,0.667,1.4,1.8,2.9,0.7,0.6,0,0.9,4.5
