,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,25,NYK,NBA,,3,7,2,2,,,6,1,,,2,6
1973-74,26,NYK,NBA,,6,,4,8,,,,,,,,14
1974-75,27,NYK,NBA,,9,,15,17,,,,,,,,19
1975-76,28,NYK,NBA,,6,,5,7,,,,,,,,13
Career,,,,,9,,15,17,,,,,,,,19
