,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,25,NYK,NBA,,3,6,1,2,,,3,0,,,1,7
1973-74,26,NYK,NBA,,4,8,0,0,,,2,1,,,1,8
1974-75,27,NYK,NBA,,5,11,3,4,,,10,7,,,3,13
Career,,,,,5,11,3,4,,,10,7,,,3,13
