Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1961-62,22,SYR,NBA,SF,75,NA,2083,8.9,20.4,0.436,4.1,5.4,0.771,8.8,1.7,4.6,21.9
1962-63,23,SYR,NBA,SF,80,NA,2392,9,21,0.429,4.4,5.6,0.784,7.9,1.5,3.7,22.4
1963-64,24,PHI,NBA,SF,41,NA,1013,7.7,20.9,0.37,3.6,4.7,0.767,7.3,1.3,4.1,19
Career,NA,,NBA,,196,NA,5488,8.7,20.7,0.42,4.2,5.4,0.776,8.1,1.5,4.1,21.6
