,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1961-62,22,SYR,NBA,,13,24,12,15,15,4,5,30
1962-63,23,SYR,NBA,,17,,11,,,,5,45
1963-64,24,PHI,NBA,,4,11,1,2,3,,2,9
Career,,,,,17,,12,,,,5,45
