Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Lee Shaffer,,5,3.8,-0.6
Sly Williams,88.2,5.1,4.2,-0.1
John Block,82.5,5.5,4.1,0.2
Jerome Williams,82.2,4.8,4.5,0.2
Rudy Gay,81.9,5,3.3,0.5
Scott May,81.1,5.4,3.1,-0.1
Clifford Robinson,81.0,4.6,4.2,0.3
Travis Grant,80.1,5.6,4.1,0.5
Keon Clark,79.2,4.2,3.7,0.2
Bob Harris,77.9,5,4.3,1
Aaron Gordon,77.3,5.4,3.7,1
