Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1961-62,22,SYR,NBA,SF,5,NA,34.8,7,19.8,0.354,4.8,6.2,0.774,11,1.4,3.4,18.8
1962-63,23,SYR,NBA,SF,5,NA,34.6,11.2,23.4,0.479,4.8,6,0.8,4.6,1.2,3.8,27.2
1963-64,24,PHI,NBA,SF,3,NA,13.3,2.7,7.3,0.364,0.3,0.7,0.5,1.3,0.7,1.7,5.7
Career,NA,,NBA,,13,NA,29.8,7.6,18.3,0.416,3.8,4.8,0.778,6.3,1.2,3.2,19
