Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1968-69,23,KEN,ABA,SF,5,NA,29,3.7,9.9,0.375,0,0,NA,3.7,9.9,0.375,1.2,2.5,0.5,NA,NA,5,2.5,NA,0,16.1,8.7
1969-70,24,KEN,ABA,SF,10,NA,148,9,18.2,0.493,0.2,1.5,0.167,8.8,16.8,0.522,6.6,8.8,0.75,NA,NA,5.4,2.9,NA,2.7,5.8,24.8
1970-71,25,INA,ABA,SF,5,NA,21,10.3,17.1,0.6,1.7,5.1,0.333,8.6,12,0.714,6.9,10.3,0.667,6.9,5.1,12,3.4,NA,3.4,5.1,29.1
Career,NA,,ABA,,20,NA,198,8.4,16.9,0.495,0.4,1.6,0.222,8,15.3,0.524,5.8,8,0.727,6.9,5.1,6,2.9,NA,2.4,7.3,22.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,KEN,ABA,,15,NA,177,8.1,16.9,0.482,0.2,1.2,0.167,7.9,15.7,0.506,5.7,7.7,0.737,NA,NA,5.3,2.8,NA,2.2,7.5,22.2
1 season,NA,INA,ABA,,5,NA,21,10.3,17.1,0.6,1.7,5.1,0.333,8.6,12,0.714,6.9,10.3,0.667,6.9,5.1,12,3.4,NA,3.4,5.1,29.1
