Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1968-69,23,KEN,ABA,SF,5,NA,5.8,0.6,1.6,0.375,0,0,NA,0.6,1.6,0.375,0.375,0.2,0.4,0.5,NA,NA,0.8,0.4,NA,0,2.6,1.4
1969-70,24,KEN,ABA,SF,10,NA,14.8,3.7,7.5,0.493,0.1,0.6,0.167,3.6,6.9,0.522,0.5,2.7,3.6,0.75,NA,NA,2.2,1.2,NA,1.1,2.4,10.2
1970-71,25,INA,ABA,SF,5,NA,4.2,1.2,2,0.6,0.2,0.6,0.333,1,1.4,0.714,0.65,0.8,1.2,0.667,0.8,0.6,1.4,0.4,NA,0.4,0.6,3.4
Career,NA,,ABA,,20,NA,9.9,2.3,4.7,0.495,0.1,0.5,0.222,2.2,4.2,0.524,0.505,1.6,2.2,0.727,0.8,0.6,1.7,0.8,NA,0.7,2,6.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,KEN,ABA,,15,NA,11.8,2.7,5.5,0.482,0.1,0.4,0.167,2.6,5.1,0.506,0.488,1.9,2.5,0.737,NA,NA,1.7,0.9,NA,0.7,2.5,7.3
1 season,NA,INA,ABA,,5,NA,4.2,1.2,2,0.6,0.2,0.6,0.333,1,1.4,0.714,0.65,0.8,1.2,0.667,0.8,0.6,1.4,0.4,NA,0.4,0.6,3.4
