Season,Team,Lg,Salary
2015-16,Charlotte Hornets,NBA,"$525,093"
2016-17,Charlotte Hornets,NBA,"$375,579"
2017-18,Dallas Mavericks,NBA,"$174,571"
Career,(may be incomplete),,"$1,075,243"
