Season,Team,Lg,Salary
1984-85,New Jersey Nets,NBA,"$768,000"
1985-86,New Jersey Nets,NBA,"$808,000"
1986-87,New Jersey Nets,NBA,"$858,000"
1988-89,Detroit Pistons,NBA,"$300,000"
Career,(may be incomplete),,"$2,734,000"
