Season,Team,Lg,Salary
2015-16,Boston Celtics,NBA,"$25,000"
2017-18,Toronto Raptors,NBA,< $Minimum
2018-19,Toronto Raptors,NBA,"$457,418"
Career,(may be incomplete),,"$482,418"
