Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Buddy O'Grady,,1.4,0.7,-0.5
Will Barton,88.8,1.3,0.6,-0.5
Cameron Payne,84.1,1.4,0.8,-0.3
Antoine Wright,78.6,1.2,0.8,-0.5
Tommy Kron,72.4,1.3,0.8,-0.3
Doug Overton,70.8,1.7,0.6,-0.4
Bobby Washington,70.5,1.5,0.7,0
Howard Eisley,69.8,1.2,1,-0.5
Jerry Rullo,69.4,1.5,0.6,-0.1
Gerald Green,68.7,1.6,0.5,-0.4
David Wingate,68.1,1.4,0.2,-0.5
