Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,27,WSC,BAA,NA,55,NA,NA,55,231,0.238,38,53,0.717,NA,20,60,148
1947-48,28,STB,BAA,NA,44,NA,NA,67,257,0.261,36,54,0.667,NA,9,61,170
1948-49,29,TOT,BAA,NA,47,NA,NA,85,293,0.29,49,71,0.69,NA,68,57,219
1948-49,29,STB,BAA,NA,30,NA,NA,52,176,0.295,34,46,0.739,NA,43,36,138
1948-49,29,PRO,BAA,NA,17,NA,NA,33,117,0.282,15,25,0.6,NA,25,21,81
Career,NA,,BAA,NA,146,NA,NA,207,781,0.265,123,178,0.691,NA,97,178,537
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,STB,BAA,NA,74,NA,NA,119,433,0.275,70,100,0.7,NA,52,97,308
1 season,NA,WSC,BAA,NA,55,NA,NA,55,231,0.238,38,53,0.717,NA,20,60,148
1 season,NA,PRO,BAA,NA,17,NA,NA,33,117,0.282,15,25,0.6,NA,25,21,81
