Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,27,WSC,BAA,NA,55,NA,NA,1,4.2,0.238,0.7,1,0.717,NA,0.4,1.1,2.7
1947-48,28,STB,BAA,NA,44,NA,NA,1.5,5.8,0.261,0.8,1.2,0.667,NA,0.2,1.4,3.9
1948-49,29,TOT,BAA,NA,47,NA,NA,1.8,6.2,0.29,1,1.5,0.69,NA,1.4,1.2,4.7
1948-49,29,STB,BAA,NA,30,NA,NA,1.7,5.9,0.295,1.1,1.5,0.739,NA,1.4,1.2,4.6
1948-49,29,PRO,BAA,NA,17,NA,NA,1.9,6.9,0.282,0.9,1.5,0.6,NA,1.5,1.2,4.8
Career,NA,,BAA,NA,146,NA,NA,1.4,5.3,0.265,0.8,1.2,0.691,NA,0.7,1.2,3.7
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,STB,BAA,NA,74,NA,NA,1.6,5.9,0.275,0.9,1.4,0.7,NA,0.7,1.3,4.2
1 season,NA,WSC,BAA,NA,55,NA,NA,1,4.2,0.238,0.7,1,0.717,NA,0.4,1.1,2.7
1 season,NA,PRO,BAA,NA,17,NA,NA,1.9,6.9,0.282,0.9,1.5,0.6,NA,1.5,1.2,4.8
