Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,27,WSC,BAA,NA,6,NA,NA,2,20,0.1,5,5,1,NA,0,5,9
1947-48,28,STB,BAA,NA,7,NA,NA,11,33,0.333,3,3,1,NA,0,5,25
Career,NA,,BAA,NA,13,NA,NA,13,53,0.245,8,8,1,NA,0,10,34
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,STB,BAA,NA,7,NA,NA,11,33,0.333,3,3,1,NA,0,5,25
1 season,NA,WSC,BAA,NA,6,NA,NA,2,20,0.1,5,5,1,NA,0,5,9
