Season,Team,Lg,Salary
1984-85,Seattle SuperSonics,NBA,"$392,000"
1985-86,Seattle SuperSonics,NBA,"$400,000"
1986-87,Philadelphia 76ers,NBA,"$500,000"
1987-88,Philadelphia 76ers,NBA,"$517,000"
Career,(may be incomplete),,"$1,809,000"
