Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,23,SEA,NBA,SF,77,1,14,1.9,3.4,0.546,0,0,0,1.9,3.4,0.548,0.546,1.2,1.9,0.601,0.9,1.6,2.6,0.7,0.4,0.3,0.9,1.9,4.9
1982-83,24,SEA,NBA,SF,82,73,25,2.8,5.2,0.527,0,0,0,2.8,5.2,0.528,0.527,1.4,2.5,0.55,2.2,3,5.2,1.5,0.6,0.6,1.2,3.1,6.9
1983-84,25,SEA,NBA,SF,80,72,27.2,3.2,6.2,0.521,0,0,0,3.2,6.2,0.522,0.521,1.9,3,0.648,1.9,3.1,4.9,1.7,0.6,0.7,1.5,3.3,8.4
1984-85,26,SEA,NBA,SF,76,70,28.5,2.4,5.3,0.463,0,0.1,0.25,2.4,5.2,0.465,0.464,0.9,1.7,0.528,2,3.7,5.7,2,1,0.8,1.6,3.4,5.8
1985-86,27,SEA,NBA,SF,80,19,19.6,1.6,3.6,0.461,0,0.1,0,1.6,3.5,0.468,0.461,0.5,0.9,0.52,1.4,2.1,3.5,0.9,0.8,0.4,0.7,2.7,3.8
1986-87,28,PHI,NBA,SF,58,6,14.1,1,2.4,0.428,0,0.1,0.2,1,2.3,0.436,0.431,0.4,0.8,0.467,0.9,1.6,2.5,0.5,0.6,0.4,0.4,2.2,2.4
1987-88,29,PHI,NBA,SF,57,5,13.5,0.9,2.1,0.438,0,0.1,0,0.9,2.1,0.449,0.438,0.3,0.6,0.429,0.8,1.3,2.1,0.6,0.5,0.6,0.4,1.8,2.1
Career,NA,,NBA,,510,246,20.8,2.1,4.2,0.496,0,0,0.105,2.1,4.1,0.499,0.496,1,1.7,0.57,1.5,2.4,3.9,1.2,0.7,0.5,1,2.7,5.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,SEA,NBA,,395,235,22.9,2.4,4.7,0.504,0,0,0.091,2.4,4.7,0.507,0.505,1.2,2,0.582,1.7,2.7,4.4,1.3,0.7,0.5,1.2,2.9,6
2 seasons,NA,PHI,NBA,,115,11,13.8,1,2.3,0.432,0,0.1,0.125,1,2.2,0.442,0.434,0.3,0.7,0.45,0.8,1.5,2.3,0.6,0.5,0.5,0.4,2,2.3
