,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1990-91,22,MIL,NBA,,6,8,2,4,4,6,4,4,2,3,5,8,3,0,3,5,16,15.1
1991-92,23,MIL,NBA,,6,13,3,5,4,8,4,4,4,3,4,8,2,1,5,5,17,14.7
1992-93,24,ATL,NBA,,5,6,2,4,3,6,4,4,2,3,3,13,4,1,4,5,14,13.1
1993-94,25,CHH,NBA,,1,2,1,1,0,1,0,0,0,1,1,4,0,0,1,2,3,3.3
1994-95,26,POR,NBA,,4,8,3,7,3,4,4,4,1,4,4,9,2,0,5,6,13,10.3
1997-98,29,DET,NBA,9:52,4,5,1,2,3,4,4,4,0,1,1,1,1,0,1,3,9,5.6
1998-99,30,DET,NBA,16:46,1,2,0,0,1,2,2,2,0,0,0,2,1,0,1,1,2,3.4
Career,,,,16:46,6,13,3,7,4,8,4,4,4,4,5,13,4,1,5,6,17,15.1
2 Seasons,,MIL,NBA,,6,13,3,5,4,8,4,4,4,3,5,8,3,1,5,5,17,15.1
1 Season,,ATL,NBA,,5,6,2,4,3,6,4,4,2,3,3,13,4,1,4,5,14,13.1
1 Season,,POR,NBA,,4,8,3,7,3,4,4,4,1,4,4,9,2,0,5,6,13,10.3
2 Seasons,,DET,NBA,16:46,4,5,1,2,3,4,4,4,0,1,1,2,1,0,1,3,9,5.6
1 Season,,CHH,NBA,,1,2,1,1,0,1,0,0,0,1,1,4,0,0,1,2,3,3.3
