Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,26,NYK,NBA,SG,2,NA,38.5,4.5,17.5,0.257,6,7,0.857,9,7.5,5.5,15
1963-64,31,STL,NBA,SG,12,NA,35.7,6.3,14.1,0.444,5.6,7.1,0.788,4.2,4.1,4.5,18.1
1964-65,32,STL,NBA,SG,4,NA,31.3,6.3,16.3,0.385,4.8,6.3,0.76,2,5.3,3.5,17.3
1965-66,33,STL,NBA,SG,10,NA,39.9,7.2,15.9,0.453,6.2,7.6,0.816,3.7,7.9,4.1,20.6
1966-67,34,STL,NBA,SG,9,NA,25.3,4,9.6,0.419,2.7,3.3,0.8,2.6,4.3,2.6,10.7
1968-69,36,ATL,NBA,SG,3,NA,10.7,0.3,1.3,0.25,0.3,0.7,0.5,1.7,2.3,2.7,1
1969-70,37,ATL,NBA,SG,2,NA,28,6.5,10.5,0.619,3.5,3.5,1,4,2,3,16.5
Career,NA,,NBA,,42,NA,32,5.5,12.8,0.429,4.6,5.7,0.803,3.5,5.1,3.7,15.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"STL,ATL",NBA,,40,NA,31.7,5.6,12.6,0.44,4.5,5.6,0.8,3.3,5,3.7,15.6
1 season,NA,NYK,NBA,,2,NA,38.5,4.5,17.5,0.257,6,7,0.857,9,7.5,5.5,15
