,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2016-17,20,SAC,NBA,PF,33,612,.537,8.9,.963,.289,.275,.220,.174,.037,.543,.683,.400,.521,.579,.375,.605,.147,30,1.000,.000,,0,0
2017-18,21,SAC,NBA,PF,60,1240,.448,9.9,.889,.255,.310,.175,.148,.111,.459,.692,.380,.375,.324,.353,.556,.114,46,1.000,.039,1.000,1,0
2018-19,22,TOT,NBA,PF,22,176,.531,10.9,.735,.347,.224,.082,.082,.265,.556,.706,.364,.500,.500,.462,.400,.224,10,.667,.077,.000,0,0
2018-19,22,SAC,NBA,PF,13,113,.433,12.8,.633,.300,.233,.033,.067,.367,.474,.667,.143,1.000,.500,.364,.667,.200,5,1.000,.091,.000,0,0
2018-19,22,POR,NBA,PF,9,63,.684,8.1,.895,.421,.211,.158,.105,.105,.647,.750,.750,.333,.500,1.000,.182,.263,5,.000,.000,,0,0
2019-20,23,POR,NBA,C,33,567,.551,8.3,.912,.374,.279,.177,.082,.088,.582,.673,.463,.615,.500,.231,.731,.197,27,1.000,.154,.000,0,0
Career,,,NBA,,148,2595,.492,9.4,.903,.289,.291,.181,.140,.097,.507,.687,.398,.462,.426,.353,.596,.142,113,.933,.059,.400,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SAC,NBA,,106,1965,.475,9.7,.901,.268,.296,.183,.153,.099,.487,.688,.378,.434,.417,.357,.577,.127,81,1.000,.043,.667,1,0
2 seasons,,POR,NBA,,42,630,.566,8.2,.910,.380,.271,.175,.084,.090,.589,.683,.489,.586,.500,.333,.663,.205,32,.600,.133,.000,0,0
