,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2016-17,20,SAC,NBA,PF,33,612,,,1%,92%,7%,-3.6,+0.3,14,17,28,3,30,2,61,6,15
2017-18,21,SAC,NBA,PF,60,1240,,,,68%,32%,-5.0,+3.9,22,26,65,10,59,3,177,19,21
2018-19,22,TOT,NBA,PF,22,176,,,,53%,47%,-6.3,-7.9,4,2,17,3,5,1,28,0,3
2018-19,22,SAC,NBA,PF,13,113,,,,30%,70%,-1.0,-0.1,4,2,12,1,3,1,16,0,2
2018-19,22,POR,NBA,PF,9,63,,,,92%,8%,-16.1,-20.3,0,0,5,2,2,0,12,0,1
2019-20,23,POR,NBA,C,33,567,,,,8%,92%,+1.7,+3.8,8,7,45,10,13,3,102,1,7
Career,,,NBA,,148,2595,,,,59%,40%,-3.3,+2.2,48,52,155,26,107,9,368,26,46
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SAC,NBA,,106,1965,,,,73%,26%,-4.3,+2.5,40,45,105,14,92,6,254,25,38
2 seasons,,POR,NBA,,42,630,,,,17%,83%,-0.1,+1.4,8,7,50,12,15,3,114,1,8
