Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Skal Labissière,,1.4,1.3,0.3
Donyell Marshall,95.3,1.3,1.3,0.3
Mickaël Gelabale,90.2,1.5,1.3,0.2
Jason Kapono,89.6,1.3,1.2,0.5
Marty Conlon,88.6,1.4,1,0.3
Hilton Armstrong,88.3,1.5,1.2,0.5
Fred Saunders,86.9,1.3,1.2,0.1
Jeff Grayer,86.3,1.5,1.5,0.2
Joel Freeland,86.1,1.6,1.4,0.2
Andy Johnson,86.1,1.8,1.3,0.3
Jeff Ayres,85.5,1.3,1,0.3
