Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1976-77,24,PHO,NBA,PG,82,NA,1849,8.4,19.1,0.441,NA,NA,NA,8.4,19.1,0.441,3.5,5.1,0.676,2.4,4.9,7.3,6.4,3.8,0.8,NA,6.7,20.4,NA,NA,94
1977-78,25,PHO,NBA,PG,82,NA,1928,9.3,21.2,0.439,NA,NA,NA,9.3,21.2,0.439,3.8,5.1,0.746,2.1,3.6,5.7,6.8,5,0.4,4.9,5.7,22.4,NA,93,93
1978-79,26,TOT,NBA,PG,60,NA,1346,7.2,16.7,0.43,NA,NA,NA,7.2,16.7,0.43,3.2,4.6,0.695,2.1,3.4,5.5,6.7,3.5,0.2,5.4,6,17.5,NA,88,102
1978-79,26,PHO,NBA,PG,43,NA,948,8.1,17.9,0.452,NA,NA,NA,8.1,17.9,0.452,3.5,4.9,0.712,2,3.3,5.3,6.2,3.2,0.2,5.4,6.4,19.6,NA,91,102
1978-79,26,NOJ,NBA,PG,17,NA,398,5,13.8,0.363,NA,NA,NA,5,13.8,0.363,2.7,4.1,0.649,2.3,3.8,6.1,8.1,4.2,0.2,5.4,4.9,12.7,NA,81,103
1979-80,27,TOT,NBA,PG,61,NA,1167,4.4,12,0.37,0.9,2.3,0.373,3.6,9.7,0.37,1.7,2.8,0.629,1.6,3.3,4.8,9.5,3.9,0.7,4,6.8,11.5,NA,93,105
1979-80,27,ATL,NBA,PG,30,NA,364,3.9,12.1,0.319,0,0.4,0,3.9,11.7,0.33,1.2,2.3,0.529,1.5,2.9,4.4,8.9,2,0.5,4.4,8.7,8.9,NA,78,105
1979-80,27,DET,NBA,PG,31,NA,803,4.7,11.9,0.393,1.2,3.1,0.393,3.5,8.8,0.392,2,3,0.66,1.6,3.4,5,9.7,4.7,0.7,3.8,6,12.6,NA,99,105
1980-81,28,DET,NBA,PG,82,NA,1829,2.9,8.4,0.35,0.1,0.3,0.154,2.9,8,0.358,2.9,4,0.724,1.7,4,5.7,9.4,4.3,0.8,4.5,6.7,8.8,NA,88,101
1981-82,29,DET,NBA,PG,81,7,1467,2.8,7.7,0.358,0.6,1.9,0.305,2.2,5.9,0.374,2.6,3.7,0.706,1.1,3.8,4.9,9.8,3.6,0.6,3.9,6.9,8.7,NA,96,104
Career,NA,,NBA,,448,7,9586,6.1,14.7,0.416,0.4,1.4,0.321,5.9,14.1,0.42,3.1,4.4,0.705,1.9,3.9,5.7,8,4.1,0.6,3.7,6.4,15.5,NA,91,99
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,PHO,NBA,,207,NA,4725,8.7,19.8,0.442,NA,NA,NA,8.7,19.8,0.442,3.6,5.1,0.712,2.2,4,6.2,6.5,4.2,0.5,3.1,6.3,21.1,NA,92,95
3 seasons,NA,DET,NBA,,194,7,4099,3.2,8.9,0.364,0.5,1.4,0.328,2.8,7.4,0.371,2.6,3.7,0.707,1.5,3.8,5.3,9.6,4.1,0.7,4.1,6.7,9.6,NA,93,103
1 season,NA,ATL,NBA,,30,NA,364,3.9,12.1,0.319,0,0.4,0,3.9,11.7,0.33,1.2,2.3,0.529,1.5,2.9,4.4,8.9,2,0.5,4.4,8.7,8.9,NA,78,105
1 season,NA,NOJ,NBA,,17,NA,398,5,13.8,0.363,NA,NA,NA,5,13.8,0.363,2.7,4.1,0.649,2.3,3.8,6.1,8.1,4.2,0.2,5.4,4.9,12.7,NA,81,103
