Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,22,ATL,NBA,SG,2,NA,12,6,18,0.333,3,6,0.5,0,0,0,0,0,0,0,9,15
Career,NA,,NBA,,2,NA,12,6,18,0.333,3,6,0.5,0,0,0,0,0,0,0,9,15
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,ATL,NBA,,2,NA,12,6,18,0.333,3,6,0.5,0,0,0,0,0,0,0,9,15
