Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1977-78,22,ATL,NBA,SG,63,929,10.6,0.461,0.139,1.7,6.7,4.1,16.8,3.7,0.3,17.9,21.3,NA,-0.7,1.2,0.5,0.024,NA,-3.5,1.2,-2.3,-0.1
1978-79,23,GSW,NBA,SG,12,74,10.7,0.409,0.225,8.7,5.8,7.3,7.6,5.1,0,15.4,28.4,NA,-0.2,0.1,0,-0.027,NA,-4.4,0.4,-4,0
Career,NA,,NBA,,75,1003,10.6,0.456,0.147,2.2,6.6,4.3,16.1,3.8,0.3,17.6,21.8,NA,-0.9,1.3,0.4,0.02,NA,-3.5,1.1,-2.4,-0.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,ATL,NBA,,63,929,10.6,0.461,0.139,1.7,6.7,4.1,16.8,3.7,0.3,17.9,21.3,NA,-0.7,1.2,0.5,0.024,NA,-3.5,1.2,-2.3,-0.1
1 season,NA,GSW,NBA,,12,74,10.7,0.409,0.225,8.7,5.8,7.3,7.6,5.1,0,15.4,28.4,NA,-0.2,0.1,0,-0.027,NA,-4.4,0.4,-4,0
