Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,19,UTS,ABA,C,6,NA,39.2,8.5,13.3,0.638,0,0,NA,8.5,13.3,0.638,0.638,5.7,8.5,0.667,7.8,9.7,17.5,1.5,0,1.5,2.2,3.5,22.7
1976-77,21,HOU,NBA,C,12,NA,43.2,6.8,13.5,0.5,NA,NA,NA,6.8,13.5,0.5,0.5,5.3,7.6,0.692,7,9.9,16.9,0.6,1.1,1.8,NA,3.5,18.8
1978-79,23,HOU,NBA,C,2,NA,39,9,20.5,0.439,NA,NA,NA,9,20.5,0.439,0.439,6.5,9,0.722,12.5,8,20.5,1,0.5,4,4,2.5,24.5
1979-80,24,HOU,NBA,C,7,NA,39.3,10.6,19.7,0.536,0,0.1,0,10.6,19.6,0.54,0.536,4.7,6.1,0.767,6,7.9,13.9,1,0.6,2.3,3.1,2.6,25.9
1980-81,25,HOU,NBA,C,21,NA,45.5,9.9,20.6,0.479,0,0.1,0,9.9,20.5,0.481,0.479,7,9.9,0.712,6,8.6,14.5,1.7,0.6,1.6,2.8,2.6,26.8
1981-82,26,HOU,NBA,C,3,NA,45.3,9.7,22.3,0.433,0,0,NA,9.7,22.3,0.433,0.433,4.7,5,0.933,9.3,7.7,17,3.3,0.7,0.7,2,2.7,24
1982-83,27,PHI,NBA,C,13,NA,40.3,9.7,18.1,0.536,0,0.1,0,9.7,18,0.538,0.536,6.6,9.2,0.717,5.4,10.5,15.8,1.5,1.5,1.9,3.1,3.1,26
1983-84,28,PHI,NBA,C,5,NA,42.4,7.6,16.6,0.458,0,0,NA,7.6,16.6,0.458,0.458,6.2,6.4,0.969,4,9.8,13.8,1.4,0.6,2.2,4.2,3,21.4
1984-85,29,PHI,NBA,C,13,13,38.8,6.9,16.3,0.425,0,0.1,0,6.9,16.2,0.427,0.425,6.3,7.9,0.796,2.8,7.8,10.6,1.8,1.3,1.7,1.8,3,20.2
1986-87,31,WSB,NBA,C,3,3,38,7,15.7,0.447,0,0,NA,7,15.7,0.447,0.447,6.7,7,0.952,5,7.7,12.7,1.7,0,1,2.7,1.7,20.7
1987-88,32,WSB,NBA,C,5,5,39.6,6,13,0.462,0,0.2,0,6,12.8,0.469,0.462,6.6,8,0.825,4.4,6.8,11.2,1.4,0.6,0.8,3,1.8,18.6
1988-89,33,ATL,NBA,C,5,5,39.4,6.4,12.8,0.5,0.2,0.2,1,6.2,12.6,0.492,0.508,8,10.2,0.784,5.4,6.6,12,1.8,1.4,0.8,2.2,1,21
1990-91,35,ATL,NBA,C,5,0,16.8,0.8,4,0.2,0,0,NA,0.8,4,0.2,0.2,2.6,2.8,0.929,3.2,3,6.2,0.6,0.4,0.2,0.4,0.8,4.2
Career,NA,,TOT,,100,26,40.3,8,16.5,0.487,0,0.1,0.143,8,16.4,0.488,0.487,6.1,8.1,0.756,5.6,8.4,14,1.5,0.8,1.6,2.6,2.7,22.1
,NA,,NBA,,94,26,40.4,8,16.7,0.479,0,0.1,0.143,8,16.6,0.48,0.479,6.1,8,0.762,5.4,8.4,13.8,1.4,0.9,1.6,2.6,2.6,22.1
,NA,,ABA,,6,NA,39.2,8.5,13.3,0.638,0,0,NA,8.5,13.3,0.638,0.638,5.7,8.5,0.667,7.8,9.7,17.5,1.5,0,1.5,2.2,3.5,22.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,HOU,NBA,,45,NA,43.6,9.1,18.7,0.487,0,0.1,0,9.1,18.6,0.489,0.487,6,8.3,0.723,6.8,8.7,15.5,1.4,0.7,1.8,2.9,2.8,24.2
3 seasons,NA,PHI,NBA,,31,13,40,8.2,17.1,0.479,0,0.1,0,8.2,17,0.481,0.479,6.4,8.2,0.78,4.1,9.3,13.3,1.6,1.3,1.9,2.7,3,22.8
2 seasons,NA,ATL,NBA,,10,5,28.1,3.6,8.4,0.429,0.1,0.1,1,3.5,8.3,0.422,0.435,5.3,6.5,0.815,4.3,4.8,9.1,1.2,0.9,0.5,1.3,0.9,12.6
2 seasons,NA,WSB,NBA,,8,8,39,6.4,14,0.455,0,0.1,0,6.4,13.9,0.459,0.455,6.6,7.6,0.869,4.6,7.1,11.8,1.5,0.4,0.9,2.9,1.8,19.4
1 season,NA,UTS,ABA,,6,NA,39.2,8.5,13.3,0.638,0,0,NA,8.5,13.3,0.638,0.638,5.7,8.5,0.667,7.8,9.7,17.5,1.5,0,1.5,2.2,3.5,22.7
