Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1970-71,27,UTS,ABA,SG,9,NA,51,7,21,0.333,1,9,0.111,6,12,0.5,0.357,4,5,0.8,2,7,9,9,4,12,19
Career,NA,,ABA,,9,NA,51,7,21,0.333,1,9,0.111,6,12,0.5,0.357,4,5,0.8,2,7,9,9,4,12,19
