Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1970-71,27,UTS,ABA,SG,39,504,9.8,0.46,0.291,0.23,NA,NA,5,14.7,14.9,20,NA,-0.1,0.7,0.5,0.052
Career,NA,,ABA,,39,504,9.8,0.46,0.291,0.23,NA,NA,5,14.7,14.9,20,NA,-0.1,0.7,0.5,0.052
